[   0.0s] loading gold from runs/encoder_gold_v4b.jsonl
[   0.3s] 987 gold records
[   0.3s] holdout mode: 98 held-out sentences, pool=791, train subset=788 (subset_seed=0)
[   0.3s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  16.5s] USVS loaded: 117679 senses, d_axes=607
[  16.5s] pos_vocab=15 role_vocab=39
[  16.5s] policy params: 343,366 (~1.373 MB fp32)
[  16.5s] building features + derivations for 788 train records
[  17.4s] 788 teacher-forced derivations
[  17.9s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[ 392.9s] epoch 17 step 13800 avg_loss=16.821
[ 394.3s] epoch 17 step 13850 avg_loss=16.915
[ 395.5s] epoch 17 step 13900 avg_loss=17.097
[ 396.6s] epoch 17 step 13950 avg_loss=16.936
[ 397.8s] epoch 17 step 14000 avg_loss=16.891
[ 399.2s] epoch 17 step 14050 avg_loss=16.946
[ 400.5s] epoch 17 step 14100 avg_loss=16.716
[ 402.0s] epoch 17 step 14150 avg_loss=16.643
[ 403.0s] === epoch 17 done: avg_loss=16.699 (n=788 derivations) ===
[ 403.3s] epoch 18 step 14200 avg_loss=12.419
[ 404.4s] epoch 18 step 14250 avg_loss=13.266
[ 405.7s] epoch 18 step 14300 avg_loss=13.915
[ 407.2s] epoch 18 step 14350 avg_loss=15.541
[ 408.6s] epoch 18 step 14400 avg_loss=15.971
[ 410.2s] epoch 18 step 14450 avg_loss=16.048
[ 411.5s] epoch 18 step 14500 avg_loss=16.053
[ 412.6s] epoch 18 step 14550 avg_loss=15.560
[ 413.9s] epoch 18 step 14600 avg_loss=15.557
[ 415.1s] epoch 18 step 14650 avg_loss=15.443
[ 416.1s] epoch 18 step 14700 avg_loss=15.126
[ 417.5s] epoch 18 step 14750 avg_loss=15.259
[ 418.7s] epoch 18 step 14800 avg_loss=15.190
[ 419.9s] epoch 18 step 14850 avg_loss=15.367
[ 421.5s] epoch 18 step 14900 avg_loss=15.724
[ 422.9s] epoch 18 step 14950 avg_loss=15.789
[ 423.7s] === epoch 18 done: avg_loss=15.987 (n=788 derivations) ===
[ 424.6s] epoch 19 step 15000 avg_loss=17.126
[ 425.9s] epoch 19 step 15050 avg_loss=14.489
[ 427.0s] epoch 19 step 15100 avg_loss=14.917
[ 428.4s] epoch 19 step 15150 avg_loss=14.819
[ 429.7s] epoch 19 step 15200 avg_loss=15.325
[ 431.0s] epoch 19 step 15250 avg_loss=15.847
[ 432.3s] epoch 19 step 15300 avg_loss=15.479
[ 433.8s] epoch 19 step 15350 avg_loss=15.387
[ 435.2s] epoch 19 step 15400 avg_loss=15.042
[ 436.8s] epoch 19 step 15450 avg_loss=15.357
[ 438.3s] epoch 19 step 15500 avg_loss=15.251
[ 439.7s] epoch 19 step 15550 avg_loss=15.332
[ 441.2s] epoch 19 step 15600 avg_loss=15.399
[ 442.3s] epoch 19 step 15650 avg_loss=15.165
[ 443.6s] epoch 19 step 15700 avg_loss=15.322
[ 444.7s] epoch 19 step 15750 avg_loss=15.290
[ 446.4s] eval step=500 train_avg_loss=15.240 dev_rank1_f1=0.3166 dev_edge_p=0.2706 dev_edge_r=0.3813
[ 446.4s] === epoch 19 done: avg_loss=15.240 (n=788 derivations) ===
[ 447.3s] epoch 20 step 15800 avg_loss=12.418
[ 448.5s] epoch 20 step 15850 avg_loss=13.543
[ 450.0s] epoch 20 step 15900 avg_loss=14.407
[ 451.4s] epoch 20 step 15950 avg_loss=15.185
[ 452.5s] epoch 20 step 16000 avg_loss=14.486
[ 453.8s] epoch 20 step 16050 avg_loss=14.238
[ 455.0s] epoch 20 step 16100 avg_loss=13.868
[ 456.4s] epoch 20 step 16150 avg_loss=14.157
[ 457.6s] epoch 20 step 16200 avg_loss=13.689
[ 458.8s] epoch 20 step 16250 avg_loss=14.058
[ 460.2s] epoch 20 step 16300 avg_loss=14.055
[ 461.4s] epoch 20 step 16350 avg_loss=14.028
[ 462.7s] epoch 20 step 16400 avg_loss=13.921
[ 464.2s] epoch 20 step 16450 avg_loss=14.043
[ 465.6s] epoch 20 step 16500 avg_loss=14.141
[ 466.9s] === epoch 20 done: avg_loss=14.553 (n=788 derivations) ===
[ 467.0s] epoch 21 step 16550 avg_loss=25.332
[ 468.4s] epoch 21 step 16600 avg_loss=13.888
[ 469.8s] epoch 21 step 16650 avg_loss=12.902
[ 471.2s] epoch 21 step 16700 avg_loss=13.497
[ 472.4s] epoch 21 step 16750 avg_loss=13.484
[ 473.7s] epoch 21 step 16800 avg_loss=13.420
[ 475.1s] epoch 21 step 16850 avg_loss=13.719
[ 476.4s] epoch 21 step 16900 avg_loss=13.990
[ 477.6s] epoch 21 step 16950 avg_loss=13.950
[ 478.9s] epoch 21 step 17000 avg_loss=13.947
[ 480.1s] epoch 21 step 17050 avg_loss=13.851
[ 481.2s] epoch 21 step 17100 avg_loss=13.474
[ 482.5s] epoch 21 step 17150 avg_loss=13.783
[ 483.8s] epoch 21 step 17200 avg_loss=13.846
[ 485.1s] epoch 21 step 17250 avg_loss=13.862
[ 486.2s] epoch 21 step 17300 avg_loss=13.895
[ 487.1s] === epoch 21 done: avg_loss=13.939 (n=788 derivations) ===
[ 487.6s] epoch 22 step 17350 avg_loss=15.959
[ 489.0s] epoch 22 step 17400 avg_loss=11.878
[ 490.5s] epoch 22 step 17450 avg_loss=13.075
[ 491.9s] epoch 22 step 17500 avg_loss=12.523
[ 493.2s] epoch 22 step 17550 avg_loss=12.321
[ 494.4s] epoch 22 step 17600 avg_loss=12.306
[ 495.7s] epoch 22 step 17650 avg_loss=12.677
[ 496.7s] epoch 22 step 17700 avg_loss=12.380
[ 497.9s] epoch 22 step 17750 avg_loss=12.421
[ 499.2s] epoch 22 step 17800 avg_loss=12.441
[ 500.7s] epoch 22 step 17850 avg_loss=12.961
[ 502.1s] epoch 22 step 17900 avg_loss=12.920
[ 503.2s] epoch 22 step 17950 avg_loss=12.741
[ 504.7s] epoch 22 step 18000 avg_loss=13.013
[ 506.1s] epoch 22 step 18050 avg_loss=13.287
[ 507.6s] epoch 22 step 18100 avg_loss=13.401
[ 508.2s] === epoch 22 done: avg_loss=13.283 (n=788 derivations) ===
[ 508.9s] epoch 23 step 18150 avg_loss=14.446
[ 510.2s] epoch 23 step 18200 avg_loss=14.850
[ 511.5s] epoch 23 step 18250 avg_loss=13.739
[ 512.8s] epoch 23 step 18300 avg_loss=12.804
[ 513.9s] epoch 23 step 18350 avg_loss=12.276
[ 515.3s] epoch 23 step 18400 avg_loss=12.991
[ 516.5s] epoch 23 step 18450 avg_loss=12.717
[ 517.9s] epoch 23 step 18500 avg_loss=13.076
[ 519.0s] epoch 23 step 18550 avg_loss=12.849
[ 520.2s] epoch 23 step 18600 avg_loss=12.893
[ 521.5s] epoch 23 step 18650 avg_loss=12.988
[ 522.8s] epoch 23 step 18700 avg_loss=12.842
[ 524.2s] epoch 23 step 18750 avg_loss=13.081
[ 525.3s] epoch 23 step 18800 avg_loss=12.802
[ 526.7s] epoch 23 step 18850 avg_loss=12.870
[ 527.8s] epoch 23 step 18900 avg_loss=12.538
[ 528.1s] === epoch 23 done: avg_loss=12.497 (n=788 derivations) ===
[ 529.1s] epoch 24 step 18950 avg_loss=12.808
[ 530.5s] epoch 24 step 19000 avg_loss=12.320
[ 531.9s] epoch 24 step 19050 avg_loss=11.481
[ 533.2s] epoch 24 step 19100 avg_loss=11.417
[ 534.6s] epoch 24 step 19150 avg_loss=10.971
[ 536.1s] epoch 24 step 19200 avg_loss=11.099
[ 537.6s] epoch 24 step 19250 avg_loss=11.599
[ 538.8s] epoch 24 step 19300 avg_loss=11.365
[ 540.1s] epoch 24 step 19350 avg_loss=11.687
[ 541.4s] epoch 24 step 19400 avg_loss=11.674
[ 542.6s] epoch 24 step 19450 avg_loss=11.592
[ 543.9s] epoch 24 step 19500 avg_loss=11.593
[ 545.4s] epoch 24 step 19550 avg_loss=11.786
[ 546.7s] epoch 24 step 19600 avg_loss=11.821
[ 547.9s] epoch 24 step 19650 avg_loss=11.810
[ 549.1s] epoch 24 step 19700 avg_loss=11.892
[ 549.1s] === epoch 24 done: avg_loss=11.892 (n=788 derivations) ===
[ 550.3s] epoch 25 step 19750 avg_loss=12.518
[ 551.4s] epoch 25 step 19800 avg_loss=10.699
